"","TALHAO","PARCELA","COD_ARVORE","CAP","HT","CATEGORIA","HD","b0","b1","b2","Rsqr","Std.Error"
"1906",3663,108,402,49.4,0,"Normal",27.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1907",3663,109,103,54,25.8,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1908",3663,109,201,55.6,27.4,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1909",3663,109,101,53.2,28,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1910",3663,109,102,54,27.5,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1911",3663,109,303,56.3,0,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1912",3663,109,304,47.8,0,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1913",3663,109,305,50,0,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1914",3663,109,401,53.7,0,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1915",3663,109,402,51,0,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1916",3663,109,403,59,27.9,"Dominante",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1917",3663,109,404,48.2,0,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1918",3663,109,202,54.3,27.5,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1919",3663,109,203,57.6,28.3,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1920",3663,109,204,52.8,27.4,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1921",3663,109,205,53.1,27.7,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1922",3663,109,301,58.4,0,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1923",3663,109,302,53.2,0,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1924",3663,109,501,51,0,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1925",3663,109,502,57.1,0,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1926",3663,109,503,59,27.7,"Dominante",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1927",3663,109,405,56.3,0,"Normal",27.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1928",3663,110,103,43.6,25.4,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1929",3663,110,201,59.6,26.2,"Dominante",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1930",3663,110,202,57,26,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1931",3663,110,203,60.4,26.6,"Dominante",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1932",3663,110,204,57.1,27,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1933",3663,110,301,55.3,25.9,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1934",3663,110,302,58,0,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1935",3663,110,101,55.2,27.9,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1936",3663,110,102,49.8,26.5,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1937",3663,110,403,53.2,0,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1938",3663,110,404,55.6,0,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1939",3663,110,405,45.8,0,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1940",3663,110,501,36.9,0,"Morta",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1941",3663,110,502,37.7,0,"Dominada",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1942",3663,110,503,55.6,0,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1943",3663,110,304,55.5,0,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1944",3663,110,305,56.4,0,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1945",3663,110,401,56.2,0,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1946",3663,110,303,55.1,0,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1947",3663,110,402,58.6,0,"Normal",26.4,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1948",3663,111,101,0,0,"Falha",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1949",3663,111,102,0,0,"Falha",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1950",3663,111,201,52.9,24.3,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1951",3663,111,303,55.8,26.7,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1952",3663,111,304,55.5,27.1,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1953",3663,111,305,56.8,26.9,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1954",3663,111,306,54,27.1,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1955",3663,111,401,48.9,0,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1956",3663,111,402,52,0,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1957",3663,111,403,52.6,0,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1958",3663,111,404,56.5,0,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1959",3663,111,202,59.8,26.7,"Dominante",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1960",3663,111,203,0,0,"Falha",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1961",3663,111,204,54.4,0,"Morta",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1962",3663,111,301,54.1,27.2,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1963",3663,111,302,55,27.3,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1964",3663,111,501,57.3,26.8,"Dominante",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1965",3663,111,502,53.5,0,"Normal",26.75,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1966",3663,112,203,54.9,26.2,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1967",3663,112,204,51.5,26.6,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1968",3663,112,201,51.6,25.9,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1969",3663,112,202,56.7,27.1,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1970",3663,112,303,51.8,0,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1971",3663,112,304,52.1,0,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1972",3663,112,301,50.1,25.6,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1973",3663,112,302,49.5,25.2,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1974",3663,112,101,53,0,"Bifurcadaacima1.30",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1975",3663,112,102,56.1,26.2,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1976",3663,112,103,54,25.4,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1977",3663,112,404,58.5,25.7,"Dominante",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1978",3663,112,501,55.4,0,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1979",3663,112,502,52.2,0,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1980",3663,112,503,0,0,"햞vore Contada",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1981",3663,112,402,57.7,25.3,"Dominante",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1982",3663,112,305,51,0,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1983",3663,112,306,50,0,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1984",3663,112,401,51,0,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1985",3663,112,403,52.8,0,"Normal",25.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1986",3663,113,101,47.8,24,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1987",3663,113,103,0,0,"Falha",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1988",3663,113,201,58.5,26.5,"Dominante",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1989",3663,113,202,53.8,25.1,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1990",3663,113,102,53,25.6,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1991",3663,113,302,51.6,0,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1992",3663,113,303,52.5,0,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1993",3663,113,304,55,0,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1994",3663,113,305,0,0,"Falha",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1995",3663,113,306,56.3,26.5,"Dominante",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1996",3663,113,401,50.5,0,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1997",3663,113,402,53.9,0,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1998",3663,113,403,47.6,0,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"1999",3663,113,203,51.6,26.3,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2000",3663,113,204,52.9,26,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2001",3663,113,205,51.6,25.1,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2002",3663,113,206,48.2,24.2,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2003",3663,113,301,50.5,0,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2004",3663,113,404,43.3,0,"Morta",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2005",3663,113,405,50.5,0,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2006",3663,113,501,54.8,0,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2007",3663,113,502,53.3,0,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2008",3663,113,503,50.3,0,"Normal",26.5,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2009",3663,114,102,0,0,"Falha",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2010",3663,114,103,55.5,25.3,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2011",3663,114,104,0,0,"Falha",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2012",3663,114,101,46,23.7,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2013",3663,114,202,50.4,24.2,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2014",3663,114,203,46.3,21.3,"PontaSeca",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2015",3663,114,204,53.6,24.7,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2016",3663,114,201,49.7,24.1,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2017",3663,114,305,53.1,0,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2018",3663,114,306,56,25.5,"Dominante",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2019",3663,114,401,55.5,0,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2020",3663,114,402,43,0,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2021",3663,114,403,52.3,0,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2022",3663,114,404,52.8,0,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2023",3663,114,405,50.3,0,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2024",3663,114,501,49.8,0,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2025",3663,114,502,55.1,0,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2026",3663,114,503,52.3,0,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2027",3663,114,504,57.4,26.1,"Dominante",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2028",3663,114,301,0,0,"햞vore Contada",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2029",3663,114,302,42.6,0,"Morta",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2030",3663,114,303,46.5,0,"Morta",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2031",3663,114,304,53.3,25.2,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2032",3663,114,206,49.7,23.8,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2033",3663,114,205,47.4,23.7,"Normal",25.8,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2034",3663,115,203,49.3,23.7,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2035",3663,115,204,51.7,23,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2036",3663,115,202,59,22.5,"Dominante",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2037",3663,115,302,0,0,"Falha",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2038",3663,115,303,49.3,0,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2039",3663,115,205,0,0,"햞vore Contada",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2040",3663,115,301,48.8,22.9,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2041",3663,115,101,46,22.5,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2042",3663,115,102,48.2,23.7,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2043",3663,115,103,49.4,25.3,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2044",3663,115,201,55.4,26.2,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2045",3663,115,404,52.2,0,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2046",3663,115,405,57.3,24.9,"Dominante",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2047",3663,115,501,0,0,"Falha",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2048",3663,115,502,55.2,0,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2049",3663,115,503,49,0,"Morta",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2050",3663,115,504,44.3,0,"Morta",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2051",3663,115,401,41.7,0,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2052",3663,115,304,49.4,0,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2053",3663,115,305,54,0,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2054",3663,115,306,43,0,"Morta",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2055",3663,115,402,50.5,0,"Normal",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2056",3663,115,403,39.6,0,"Morta",23.7,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2057",3663,116,101,65.3,27,"Normal",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2058",3663,116,203,58.9,26.7,"Normal",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2059",3663,116,204,64.3,26.5,"Normal",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2060",3663,116,205,49.6,21.4,"Normal",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2061",3663,116,206,32.3,0,"Outros Fustes",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2062",3663,116,206,29.2,0,"Bifurcadaabaixo1.30",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2063",3663,116,301,61.3,0,"Bifurcadaacima1.30",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2064",3663,116,301,0,0,"Falha",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2065",3663,116,302,0,0,"Falha",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2066",3663,116,303,58.3,20.9,"PontaSeca",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2067",3663,116,304,66.2,25.5,"Normal",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2068",3663,116,305,61.8,0,"Normal",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2069",3663,116,306,63.8,25.2,"Dominante",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2070",3663,116,401,0,0,"Falha",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2071",3663,116,402,0,0,"Falha",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2072",3663,116,403,0,0,"Falha",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2073",3663,116,404,26.8,0,"Outros Fustes",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2074",3663,116,404,62,0,"Bifurcadaabaixo1.30",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2075",3663,116,501,0,0,"Falha",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2076",3663,116,502,0,0,"Falha",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2077",3663,116,503,0,0,"Falha",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2078",3663,116,104,0,0,"Falha",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2079",3663,116,201,47.6,22.9,"Normal",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2080",3663,116,102,0,0,"Falha",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2081",3663,116,103,55.5,26.9,"Normal",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2082",3663,116,202,53.7,24.6,"Normal",25.2,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2083",3663,117,101,62.1,25.9,"Dominante",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2084",3663,117,102,44.8,0,"Dominada",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2085",3663,117,301,54.4,23.9,"Normal",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2086",3663,117,302,0,0,"Falha",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2087",3663,117,303,54.8,25.2,"Normal",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2088",3663,117,304,60.9,24.7,"Normal",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2089",3663,117,305,19.7,0,"Outros Fustes",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2090",3663,117,305,51.2,0,"Bifurcadaabaixo1.30",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2091",3663,117,401,0,0,"Falha",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2092",3663,117,402,34.6,0,"Outros Fustes",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2093",3663,117,201,0,0,"Falha",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2094",3663,117,202,62.4,23.3,"Dominante",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2095",3663,117,203,0,0,"Falha",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2096",3663,117,204,58.8,24.6,"Normal",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2097",3663,117,205,24.4,0,"Dominada",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2098",3663,117,501,0,0,"Falha",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2099",3663,117,502,0,0,"Falha",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2100",3663,117,503,0,0,"Falha",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2101",3663,117,404,59,23.4,"Normal",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2102",3663,117,405,58,25.5,"Normal",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2103",3663,117,402,41.3,0,"Bifurcadaabaixo1.30",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2104",3663,117,403,0,0,"Falha",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2105",3663,117,406,52.7,0,"Normal",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2106",3663,118,101,52,22.3,"Normal",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
"2107",3663,118,102,59.7,25.1,"Normal",24.6,0.294741345461073,-4.87788268801263,0.990539172245894,0.732727639640278,0.0423263891601919
